,class,sha256,api_1,api_2,api_3,api_4,api_5,api_6,api_7,api_8,api_9,api_10,api_11,api_12,api_13,api_14,api_15,api_16,api_17,api_18,api_19,api_20,api_21,api_22,api_23,api_24,api_25,api_26,api_27,api_28,api_29,api_30,api_31,api_32,api_33,api_34,api_35,api_36,api_37,api_38,api_39,api_40,api_41,api_42,api_43,api_44,api_45,api_46,api_47,api_48,api_49,api_50,api_51,api_52,api_53,api_54,api_55,api_56,api_57,api_58,api_59,api_60,api_61,api_62,api_63,api_64,api_65,api_66,api_67,api_68,api_69,api_70,api_71,api_72,api_73,api_74,api_75,api_76,api_77,api_78,api_79,api_80,api_81,api_82,api_83,api_84,api_85,api_86,api_87,api_88,api_89,api_90,api_91,api_92,api_93,api_94,api_95,api_96,api_97,api_98,api_99,api_100,api_101,api_102,api_103,api_104,api_105
84,backdoor,007645ce61d05cd87038da89b2c3d78dfe99a69db477f2ca95a1154c5c787b28,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,SetErrorMode,GetShortPathNameA,LoadLibraryExW,GetThreadLocale,lstrcmpiW,GlobalAlloc,GlobalFree,FindResourceExW,LoadResource,LoadStringW,lstrcpyW,lstrcatW,GetThreadLocale,lstrcmpiW,lstrcpynW,LoadLibraryExW,GetShortPathNameA,RegisterClipboardFormatA,GetSystemDirectoryA,IsDBCSLeadByte,GetModuleFileNameA,CreateFileW,CreateFileA,SetFilePointer,ReadFile,GetWindowLongA,GetFileAttributesA,GetShortPathNameA,LocalAlloc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,notdetected,00765a1788f85a085425bd13c94fea3037706e1c8d33ca251879db6df8d51556,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,WaitForSingleObjectEx,WaitForSingleObject,SetCurrentDirectoryA,FindFirstFileA,FindFirstFileExW,FindNextFileW,FindNextFileA,SetFileAttributesA,SetFileAttributesW,DeleteFileA,DeleteFileW,FindClose,RemoveDirectoryW,RemoveDirectoryA,FindNextFileW,FindNextFileA,SetFileAttributesA,SetFileAttributesW,DeleteFileA,DeleteFileW,FindClose,RemoveDirectoryW
86,virus,00773b4ae012d6c68a2f732ad0cb702f91fea6681729005bd2ea798cdb0c4787,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
87,trojan,00785d76ea96a273f83496e2cbb9a77c30c4b11f8af1545d30bb245573f593c3,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryExW,LoadLibraryW,LoadCursorW,RegisterClassW,GetCommandLineA,GetStartupInfoA,FindResourceA,SizeofResource,LoadResource,LockResource,FreeResource,CreateEventA,SetEvent,LocalAlloc,GetThreadLocale,CompareStringA,lstrcmpA,FindResourceA,SizeofResource,LoadResource,LockResource,FreeResource,LocalAlloc,GetThreadLocale,CompareStringA,lstrcmpA,GetTempPathW,GetTempPathA,lstrcpyA,lstrlenA,IsDBCSLeadByte,CharPrevA,RemoveDirectoryW,RemoveDirectoryA,GetFileAttributesA,CreateDirectoryW,CreateDirectoryA,lstrcpyA,lstrlenA,IsDBCSLeadByte,CharPrevA,LocalAlloc,CreateFileW,CreateFileA,GetFileAttributesA,GetCurrentDirectoryA,SetCurrentDirectoryA,GetDiskFreeSpaceW,GetDiskFreeSpaceA,MulDiv,GetVolumeInformationW,GetVolumeInformationA,lstrcpynA,GetSystemDirectoryA,lstrlenA,CharPrevA,IsDBCSLeadByte,LoadLibraryExW,LoadLibraryW,CreateSemaphoreW,GetThreadLocale,lstrcmpiW,GlobalAlloc,GlobalFree,FindResourceExW,LoadResource,LoadStringW,lstrcpyW,lstrcatW,GetThreadLocale,lstrcmpiW,lstrcpynW,lstrlenA,LocalAlloc,lstrcmpA,CompareStringA,LoadLibraryExW,FreeLibrary,GetThreadLocale,CreateEventA,OpenEventW,OpenEventA,lstrlenA,LocalAlloc,lstrcmpA,CompareStringA,,,,,,,
88,virus,0078ce304bcbaf2b41ec6093d12a1e876e60a396eeea0d150a2b1c26a2ed2ddf,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
89,virus,007970c228c2240502a5841f0ee1c7a28e7acc38e58730f4e8d120cb480a1028,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
90,notdetected,0079b69dbd17ed87c5875cceb53180bda9291422597d0ccb6d01166bc7daa675,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
91,virus,007ec4fedeb7529a1981562f2b0dbeb8d79edb1f0bd79e0062c2a7ac56fcd24c,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
92,virus,0082589c3ba57f41ac5757f2afa663da3c767a38f5e7be20279f6e3901f2d956,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
93,virus,0082920223485b53aa640394db5a1861e7fbfcd455dcb41f224ebb203c225c0a,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
94,trojan,00833db9a176f204e77d5f4d32979cca415efcf6adfe7591b8f1c878b2c935d5,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryExW,LoadLibraryW,LoadCursorW,RegisterClassW,GetModuleFileNameA,VirtualProtectEx,VirtualAllocEx,CreateFileW,CreateFileA,GetFileSize,ReadFile,VirtualFreeEx,LoadLibraryExW,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,SearchPathW,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,MapViewOfFileEx,ReleaseMutex,SetErrorMode,FindFirstFileExW,FindFirstFileW,FindClose,GetDriveTypeW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,SetErrorMode,FindResourceW,SizeofResource,LoadResource,LockResource,FreeLibrary,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,SetErrorMode,FindResourceW,LoadResource,FreeLibrary,LocalAlloc,lstrcpyW,FindFirstFileW,FindFirstFileExW,FindClose,SetErrorMode,WaitForSingleObject,WaitForSingleObjectEx,ReleaseMutex,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileW,FindFirstFileExW,FindClose,SetErrorMode,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,VirtualAllocEx,WriteProcessMemory,VirtualProtectEx,ResumeThread,UnregisterClassW,,,,,,,,,,,,,,,,,
95,virus,0083e2c3dbec388b05420477fce1a99bbdd5209d12011a80eecf7a2eb9da576a,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
96,virus,0084245571ec13d60dd3d8f7f2836d38a444545c09887d35a2319ecb02f462c1,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,WaitForSingleObjectEx,WaitForSingleObject,SetCurrentDirectoryA,FindFirstFileA,FindFirstFileExW,FindNextFileW,FindNextFileA,SetFileAttributesA,SetFileAttributesW,DeleteFileA,DeleteFileW,,,,,,,,,,,
97,virus,00883f8e0abf64495bb24fb4666e46b48656c637a1fa32dffc5b4f69b1ccf8ce,GetSystemDirectoryA,IsDBCSLeadByte,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersion,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,CreateFileW,ReadFile,GetTempPathW,GetTempPathA,GetTempFileNameW,GetTempFileNameA,SetFileAttributesW,SetFileAttributesA,DeleteFileW,DeleteFileA,FindFirstFileExW,FindFirstFileA,CreateDirectoryW,CreateDirectoryA,CreateEventA,FindFirstFileW,FindClose,GetFullPathNameW,CreateFileW,SetFilePointer,ReadFile,CreateDirectoryW,FindFirstFileExW,CoGetMalloc,CoCreateInstanceEx,FindFirstFileW,WriteFile,SetFileTime,SetFileAttributesW,CreateFileW,CreateDirectoryW,FindFirstFileExW,GetCurrentDirectoryA,SetCurrentDirectoryA,SearchPathW,SetErrorMode,FindFirstFileW,FindClose,GetDriveTypeW,FindResourceExW,LoadResource,LocalAlloc,FindFirstFileExW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,,,,,,,,,,,,,,,,,,,,,,
98,notdetected,008b8ad2a66283ecce747139cb3633b9b2a958822533e5536764550f926d775a,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetSysColor,RegisterClipboardFormatA,RegisterClipboardFormatW,GetSystemDirectoryA,IsDBCSLeadByte,CreateSemaphoreW,GetVersion,GetStartupInfoA,LockResource,VirtualQueryEx,LoadLibraryW,LoadLibraryExW,LocalAlloc,GetTempPathW,CoGetMalloc,CoCreateInstanceEx,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetFileSize,IsBadReadPtr,ReadFile,WriteFile,SetErrorMode,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,FindResourceW,SizeofResource,LoadResource,LockResource,FreeLibrary,SetErrorMode,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,FindResourceW,LoadResource,FreeLibrary,DeviceIoControl,OpenEventW,WaitForSingleObjectEx,WaitForSingleObject,LoadLibraryW,LoadLibraryExW,DuplicateHandle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,backdoor,008f26e1fec7bfd615b1d231e9c5f708263ac12fbe33f8db1717774bfd3fa96e,GetSystemDirectoryA,IsDBCSLeadByte,GetKeyboardType,GetCommandLineA,GetStartupInfoA,LocalAlloc,VirtualAllocEx,GetModuleFileNameA,CreateFileW,ReadFile,WriteFile,CopyFileExW,CopyFileA,WritePrivateProfileStringA,CreateMutexW,CreateMutexA,VirtualFreeEx,CreateFileW,CreateFileA,WriteFile,VirtualAllocEx,FindFirstFileExW,FindFirstFileA,FileTimeToLocalFileTime,FileTimeToDosDateTime,FindNextFileW,FindNextFileA,FindClose,GetModuleFileNameA,GetSystemTime,GetSystemDirectoryA,GetFileAttributesA,CreateDirectoryW,CreateDirectoryA,CopyFileA,CopyFileExW,CreateFileW,ReadFile,WriteFile,GetSystemTime,CreateFileA,GetFileSize,SetFilePointer,FindNextFileA,FindNextFileW,FindClose,FileTimeToLocalFileTime,FileTimeToDosDateTime,FindFirstFileA,FindFirstFileExW,GetModuleFileNameA,GetSystemTime,VirtualAllocEx,GetSystemDirectoryA,GetFileAttributesA,CopyFileA,CopyFileExW,CreateFileW,ReadFile,WriteFile,GetSystemTime,CreateFileA,GetFileSize,SetFilePointer,VirtualFreeEx,FindNextFileA,FindNextFileW,FileTimeToLocalFileTime,FileTimeToDosDateTime,FindClose,FindFirstFileA,FindFirstFileExW,CreateFileA,CreateFileW,ReadFile,VirtualAllocEx,VirtualFreeEx,FindNextFileA,FindNextFileW,FindClose,FileTimeToLocalFileTime,FileTimeToDosDateTime,FindFirstFileA,FindFirstFileExW,CreateFileA,CreateFileW,ReadFile,,,,,,,,,,,,,,,,,,
